query,normalized_query,variants,clicks,demand,competitiveness,competitiveness_set,sources,source_sheets,bucket,page_slug,page_name,page_type,priority,signals,notes
микрозайм в кыргызстане,микрозайм в кыргызстане,микрозайм в кыргызстане,10,5,AVERAGE,AVERAGE,microcredit,microcredit:AdditionalQueries,page,/zaimy/,Займы и микрозаймы,commercial,high,"microloan;loan",
микрокредиты на год на карту,микрокредиты на год на карту,микрокредиты на год на карту,10,5,AVERAGE,AVERAGE,microcredit,microcredit:Queries,page,/zaimy/dolgosrochnye/,Долгосрочные займы,commercial,medium,"onCard;longTerm;microcredit;term:1-year",
микрокредит онлайн с плохой кредитной историей rsb24 ru,микрокредит онлайн с плохой кредитной историей rsb24 ru,микрокредит онлайн с плохой кредитной историей rsb24 ru,10,2,LOW,LOW,microcredit,microcredit:Queries,noise,,,,exclude,"online;badCredit;microcredit","Технический/паразитный хвост: домен, Telegram, промокод или внешняя сущность."
срочноденьги ру,срочноденьги ру,срочноденьги ру,9,35,HIGH,HIGH,zaim,zaim:AdditionalQueries,review-needed,,,,low,instant,Неочевидная релевантность к займам.
zaymer ru вход,zaymer ru вход,zaymer ru вход,9,34,HIGH,HIGH,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
smszaem,smszaem,smszaem,9,22,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
какой займ точно одобрят с плохой кредитной историей,какой займ точно одобрят с плохой кредитной историей,какой займ точно одобрят с плохой кредитной историей,9,19,HIGH,HIGH,microcredit,microcredit:AdditionalQueries,informational,,,,separate,"badCredit;loan",Информационный/юридический/долговой запрос. Не смешивать с коммерческими алиасами.
онлайн кредит узбекистан на карту,онлайн кредит узбекистан на карту,онлайн кредит узбекистан на карту,9,19,LOW,LOW,microzaim,microzaim:AdditionalQueries,review-needed,,,,low,"online;onCard",Неочевидная релевантность к займам.
быстро дееьги,быстро дееьги,быстро дееьги,9,17,HIGH,HIGH,zaim,zaim:AdditionalQueries,review-needed,,,,low,instant,Неочевидная релевантность к займам.
кредит на карту без паспорта и номера телефона,кредит на карту без паспорта и номера телефона,кредит на карту без паспорта и номера телефона,9,16,HIGH,HIGH,microzaim,microzaim:AdditionalQueries,review-needed,,,,low,"onCard;noDocs;passport;noPassport",Неочевидная релевантность к займам.
