query,normalized_query,variants,clicks,demand,competitiveness,competitiveness_set,sources,source_sheets,bucket,page_slug,page_name,page_type,priority,signals,notes
кредит микро с 18 лет,кредит микро с 18 лет,кредит микро с 18 лет,3,2,AVERAGE,AVERAGE,microcredit,microcredit:AdditionalQueries,review-needed,,,,low,audience:18-plus,Неочевидная релевантность к займам.
кредит онлайн для граждан узбекистана,кредит онлайн для граждан узбекистана,кредит онлайн для граждан узбекистана,3,2,HIGH,HIGH,microcredit,microcredit:AdditionalQueries,review-needed,,,,low,online,Неочевидная релевантность к займам.
кредитер официальный сайт,кредитер официальный сайт,кредитер официальный сайт,3,2,HIGH,HIGH,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
ооо пко рсв что это за организация телефон,ооо пко рсв что это за организация телефон,ооо пко рсв что это за организация телефон,3,2,AVERAGE,AVERAGE,microcredit,microcredit:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
экспресс деньги личный кабинет саратов официальный сайт,экспресс деньги личный кабинет саратов официальный сайт,экспресс деньги личный кабинет саратов официальный сайт,3,2,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,review-needed,,,,low,"instant;city:saratov",Неочевидная релевантность к займам.
zaimrf,zaimrf,zaimrf,3,2,LOW,LOW,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
белка кредит личный личный кабинет,белка кредит личный личный кабинет,белка кредит личный личный кабинет,3,1,HIGH,HIGH,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
веб банкип,веб банкип,веб банкип,3,1,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
веббанкир личный кабинет по номеру телефона без пароля вход,веббанкир личный кабинет по номеру телефона без пароля вход,веббанкир личный кабинет по номеру телефона без пароля вход,3,1,HIGH,HIGH,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
срочно деньги официальный,срочно деньги официальный,срочно деньги официальный,3,0,NO_DATA,NO_DATA,zaim,zaim:AdditionalQueries,review-needed,,,,low,instant,Неочевидная релевантность к займам.
кредиса,кредиса,кредиса,2,5,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
аденьни ру,аденьни ру,аденьни ру,2,4,LOW,LOW,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
вэбщайм,вэбщайм,вэбщайм,2,4,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
корона кредит взять на карту золотая корона,корона кредит взять на карту золотая корона,корона кредит взять на карту золотая корона,2,4,HIGH,HIGH,zaim,zaim:AdditionalQueries,review-needed,,,,low,onCard,Неочевидная релевантность к займам.
моненза,моненза,моненза,2,4,HIGH,HIGH,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
приветсрсед,приветсрсед,приветсрсед,2,4,HIGH,HIGH,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
monean,monean,monean,2,4,AVERAGE,AVERAGE,microcredit,microcredit:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
быстро деньга,быстро деньга,быстро деньга,2,3,HIGH,HIGH,"microcredit;zaim","microcredit:AdditionalQueries;zaim:AdditionalQueries",review-needed,,,,low,instant,Неочевидная релевантность к займам.
взять моментальный кредит на карту,взять моментальный кредит на карту,взять моментальный кредит на карту,2,3,HIGH,HIGH,zaim,zaim:AdditionalQueries,review-needed,,,,low,"onCard;instant",Неочевидная релевантность к займам.
греен моней,греен моней,греен моней,2,3,HIGH,HIGH,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
е капуста личный кабинет войти по номеру телефона,е капуста личный кабинет войти по номеру телефона,е капуста личный кабинет войти по номеру телефона,2,3,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
зай мер,зай мер,зай мер,2,3,AVERAGE,AVERAGE,microcredit,microcredit:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
зймер ру личный кабинет,зймер ру личный кабинет,зймер ру личный кабинет,2,3,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
